"STATE","ENROLL","NAME","YRDATA","TOTALREV","TFEDREV","TSTREV","TLOCREV","TOTALEXP","TCURINST","TCURSSVC","TCURONON","TCAPOUT"
"New York",13,"RAQUETTE LAKE UNION FREE SCHOOL DIST",2001,341,0,11,330,384,117,130,6,41
"New York",207,"WELLS CENTRAL SCH DIST",2001,3286,83,895,2308,3222,1967,1041,91,80
"New York",977,"WEST CANADA VALLEY CENTRAL SCHOOL DI",2001,9806,529,7004,2273,10770,5920,2652,320,1559
"New York",1147,"FRANKFORT SCHUYLER CENTRAL SCH DIST",2001,14783,515,9643,4625,20315,7555,3075,300,7809
"New York",1033,"MOHAWK CENTRAL SCH",2001,10804,679,7994,2131,11016,6213,2558,609,939
"New York",1371,"HERKIMER CENTRAL SCHOOL DIST",2001,13201,503,8643,4055,17964,8049,3028,99,6000
"New York",1926,"ILION CENTRAL SCH DIST",2001,16328,1227,12158,2943,19724,11564,3432,491,3684
"New York",1236,"LITTLE FALLS CITY SCH DIST",2001,13927,1006,9155,3766,14578,8434,3739,396,1122
"New York",1030,"DOLGEVILLE CENTRAL SCH",2001,11608,807,8293,2508,14516,7404,2796,317,3482
"New York",777,"POLAND CENTRAL SCH DIST",2001,8707,498,3998,4211,8220,5051,2447,337,385
"New York",251,"VAN HORNESVILLE-OWEN YOUNG CNTRL SCH",2001,4719,289,3079,1351,10263,1821,1223,273,6412
"New York",415,"WEBB TOWN UNION FREE SCH DIST",2001,7278,91,824,6363,8677,3402,1836,122,2895
"New York",1536,"BRIDGEWATER-WEST WINFIELD CENTRAL SC",2001,15936,904,11373,3659,16550,10455,4317,480,1147
"New York",2100,"SOUTH JEFFERSON CENTRAL SCH DIST",2001,17480,846,12919,3715,17918,11301,5126,745,548
"New York",684,"ALEXANDRIA CENTRAL SCH DIST",2001,7230,213,3466,3551,7196,4696,1819,198,446
"New York",3422,"INDIAN RIVER CTL SCHOOL DIST",2001,45862,9194,32861,3807,44588,23472,13828,1405,4776
"New York",1655,"GEN BROWN CENTRAL SCH",2001,16022,648,11123,4251,18085,8867,3773,464,4030
"New York",3062,"CARTHAGE CENTRAL SCHOOL DIST",2001,32930,2276,23709,6945,41252,18560,9183,1117,11140
"New York",1230,"THOUSAND ISLANDS CENTRAL SCH DIST",2001,14277,469,7692,6116,13245,7890,3921,422,593
"New York",632,"BELLEVILLE HENDERSON CENTRAL SCH",2001,7712,546,4631,2535,7050,3594,1490,640,838
"New York",500,"SACKETS HARBOR CENTRAL SCH DST",2001,5963,269,3774,1920,7696,3624,1462,189,1999
"New York",372,"LYME CENTRAL SCHOOL DISTRICT",2001,4711,169,2650,1892,4560,2946,975,120,346
"New York",529,"LAFARGEVILLE CENTRAL SCH",2001,6062,289,3567,2206,5523,3469,1550,0,287
"New York",4444,"WATERTOWN CITY SCH DIST",2001,44701,4183,26995,13523,58349,26510,11382,1830,17078
"New York",618,"COPENHAGEN CENTRAL SCH DIST",2001,5964,266,4679,1019,6165,3547,2019,213,260
"New York",427,"HARRISVILLE CENTRAL SCH DIST",2001,7060,181,5019,1860,11163,3803,1455,169,5305
"New York",1490,"LOWVILLE CENTRAL SCHOOL DIST",2001,14817,911,10766,3140,14434,8355,3972,557,722
"New York",1124,"BEAVER RIVER CENTRAL SCH DIST",2001,10501,428,7314,2759,11290,6494,3060,356,1271
"New York",1343,"SOUTH LEWIS CENTRAL SCH DIST 1",2001,16435,767,11569,4099,15011,8663,4513,526,417
"New York",1174,"AVON CENTRAL SCH DIST",2001,15120,322,8497,6301,22950,6703,3423,362,11070
"New York",1209,"CALEDONIA-MUMFORD CTL SCH DIST",2001,11751,352,7010,4389,11489,6922,3353,296,408
"New York",1866,"DANSVILLE CENTRAL SCH DIST",2001,22163,335,16895,4933,30738,11637,5401,480,11888
"New York",962,"GENESEO CENTRAL SCH DIST",2001,12073,323,5830,5920,12615,7232,3591,302,1280
"New York",2247,"LIVONIA CENTRAL SCH DIST",2001,23810,761,14270,8779,29620,13065,6048,694,8442
"New York",682,"MOUNT MORRIS CENTRAL SCH",2001,9524,712,6158,2654,18794,5408,2287,239,10295
"New York",989,"DALTON-NUNDA CENTRAL SCH DIST",2001,14498,641,11146,2711,21852,6944,3563,354,9294
"New York",1063,"YORK CENTRAL SCH DIST",2001,12275,318,8354,3603,17368,6504,2671,493,6445
"New York",247,"BROOKFIELD CENTRAL SCH DIST",2001,4229,200,3057,972,3533,2059,1054,96,269
"New York",1823,"CAZENOVIA CENTRAL SCH",2001,18279,343,7696,10240,17559,10209,5262,529,859
"New York",1578,"CANASTOTA CENTRAL SCHOOL DIST",2001,16049,639,10061,5349,23299,10036,4068,688,7662
"New York",517,"DERUYTER CENTRAL SCHOOL DIST",2001,6614,375,4310,1929,6471,4262,1666,215,140
"New York",971,"MORRISVILLE EATON CENTRAL SCHOOL DIS",2001,12716,516,9070,3130,12400,6516,3381,429,1172
"New York",777,"HAMILTON CTL SCH DIST",2001,8387,280,4504,3603,7883,5099,2226,202,174
"New York",476,"MADISON CENTRAL SCH DIST",2001,6864,336,4510,2018,6623,4108,1758,228,428
"New York",2593,"ONEIDA CITY SCH DIST",2001,28067,1003,19321,7743,27479,17134,7880,999,630
"New York",610,"STOCKBRIDGE VAL CTL SCH DIST",2001,7446,381,5668,1397,7998,4167,1962,334,973
"New York",2700,"CHITTENANGO CTL SCHOOL DIST",2001,27597,907,17303,9387,35552,14200,7254,822,11188
"New York",3487,"BRIGHTON CENTRAL SCH DISTRICT",2001,42668,634,10850,31184,39778,22940,13530,892,1563
"New York",1336,"EAST ROCHESTER UF SCHOOL DIST",2001,18010,498,8024,9488,25136,10512,4983,317,7946
"New York",7088,"FAIRPORT CENTRAL SCHOOL DIST",2001,73832,1359,29914,42559,82486,45624,19848,1869,13263
"New York",5301,"GATES CHILI CTL SCHOOL DIST",2001,61467,1480,25807,34180,60276,36048,17891,1951,3430
"New York",13860,"GREECE CENTRAL SCH DIST",2001,149659,5491,70948,73220,157401,86705,47707,5282,15537
"New York",3557,"EAST IRONDEQUOIT CENTRAL SCH DIST",2001,40900,1316,16558,23026,38446,21020,13909,1346,1420
"New York",4011,"WEST IRONDEQUOIT CENTRAL SCH DIST",2001,41075,673,17590,22812,42806,22034,14229,1089,4803
"New York",2571,"HONEOYE FALLS-LIMA CENTRAL SCH DIST",2001,28388,518,12883,14987,28029,15360,8291,763,2112
"New York",4358,"SPENCERPORT CENTRAL SCH",2001,44752,1142,21379,22231,45434,29138,11334,1142,2545
"New York",4465,"HILTON CENTRAL SCH DIST",2001,45216,1181,24839,19196,42690,27377,12505,1185,789
"New York",5089,"PENFIELD CENTRAL SCHOOL",2001,60149,1100,20519,38530,56425,34910,15111,1121,3972
"New York",5754,"PITTSFORD CENTRAL SCH",2001,66089,540,14262,51287,68184,43362,17645,1563,5139
"New York",4573,"CHURCHVILLE CHILI CTL SCH DIST",2001,46540,1137,23898,21505,46551,27519,14012,1148,3081
"New York",5943,"RUSH-HENRIETTA CENTRAL SCH DIST",2001,79552,2047,27109,50396,79974,46053,26125,3097,4318
"New York",4640,"BROCKPORT CENTRAL SCH DIST",2001,52945,1510,32146,19289,64701,28395,15778,1418,16831
"New York",8226,"WEBSTER CENTRAL SCH DIST",2001,88784,1747,34589,52448,114581,55206,22930,1754,32046
"New York",971,"WHEATLAND CHILI CTL SCHOOL D",2001,12688,302,5781,6605,12086,7512,3608,320,417
"New York",3650,"AMSTERDAM SCH DIST",2001,35129,2466,22248,10415,34700,23227,9578,966,320
"New York",1205,"CANAJOHARIE CENTRAL SCH",2001,16546,454,10960,5132,23479,7836,3385,296,11008
"New York",1650,"FONDA FULTONVILLE CTL SCH DIST",2001,18421,989,11930,5502,23715,10888,5314,546,6762
"New York",923,"FORT PLAIN CENT SCH DIST",2001,15749,802,11738,3209,15021,7348,3420,345,2805
"New York",515,"ST JOHNSVILLE CENTRAL SCH DIST",2001,9093,451,6180,2462,8688,4092,1820,193,1720
"New York",5325,"BALDWIN UNION FREE SCH DIST",2001,67889,687,22863,44339,71621,41689,20426,1231,6698
"New York",7938,"EAST MEADOW UNION FREE SCHOOL DIST",2001,107909,2092,38812,67005,114762,68471,33061,3592,6759
"New York",1247,"EAST ROCKAWAY UNION FREE SCHOOL DIST",2001,18352,417,5484,12451,18376,11081,5543,289,910
"New York",6402,"FARMINGDALE UNION FREE SCH DIST",2001,88862,3158,25140,60564,97477,52180,29507,1743,12851
"New York",7670,"FREEPORT UNION FREE SCH DIST",2001,90177,4690,43576,41911,89959,58353,26868,3058,1421
"New York",3823,"GARDEN CITY U F SCH DIST",2001,54266,563,6250,47453,65138,32660,17048,868,12175
"New York",3181,"GLEN COVE CITY SCH DIST",2001,49401,1384,11287,36730,45175,27557,14816,1429,798
"New York",6045,"GREAT NECK UF SCH DIST",2001,116836,1863,11491,103482,120782,69800,36727,3761,8082
"New York",4141,"VALLEY STREAM CENTRAL HIGH SCHOOL DI",2001,60594,985,16048,43561,74709,35486,18944,1799,16435
"New York",7813,"SEWANHAKA CTL HIGH SCHOOL DIST",2001,91073,1405,25343,64325,91782,54809,29996,2408,4291
"New York",5294,"BELLMORE-MERRICK CTL HIGH SCHOOL DIS",2001,73914,827,22036,51051,73004,44156,23202,1934,3227
"New York",7352,"HEMPSTEAD IND UF SCHOOL DIST",2001,108632,6040,53578,49014,105318,63689,32690,5087,1139
"New York",2435,"NORTH BELLMORE UF SCHOOL",2001,27414,648,11125,15641,28645,16026,8279,537,3608
"New York",2610,"SEAFORD SCH DIST",2001,33531,274,11069,22188,33508,20427,11045,559,388
"New York",1289,"BELLMORE UNION FREE SCH DIST",2001,16979,311,4062,12606,16754,10511,4653,41,697
"New York",3286,"ROOSEVELT UF SCH DIST",2001,40957,4048,26994,9915,43918,26468,11618,1323,260
"New York",2254,"VALLEY STREAM UNION FREE SCH DIST 13",2001,24746,424,9846,14476,24811,15997,6927,268,717
"New York",4207,"ELMONT UNION FREE SCH DIST",2001,41497,1445,19411,20641,47873,26587,12178,1256,6560
"New York",1866,"FRANKLIN SQ UF SCHOOL DIST",2001,19786,367,6258,13161,20572,12807,4828,461,1967
"New York",1799,"FLORAL PARK BELLEROSE UNION FREE SCH",2001,18542,516,5003,13023,17391,12134,3936,392,406
"New York",3292,"WANTAGH UNION FREE SCH DIST",2001,41171,585,13969,26617,40191,24361,13054,778,1068
"New York",1077,"VALLEY STREAM UNION FREE SCH DIST 24",2001,14203,167,4253,9783,14435,9569,3981,10,560
"New York",1964,"MERRICK UF SCH DIST",2001,23293,402,8065,14826,22088,14894,6132,82,531
"New York",2639,"ISLAND TREES UF SCH DIST",2001,34002,590,12583,20829,33759,19620,10380,795,1801
"New York",1294,"NORTH MERRICK UNION FREE SCHOOL DIST",2001,15208,253,7981,6974,14920,8997,5026,176,544
"New York",1503,"VALLEY STREAM UNION FREE SCH DIST 30",2001,17369,298,4198,12873,17699,12207,5287,0,137
"New York",817,"ISLAND PARK UNION FREE SCHOOL DIST",2001,20958,299,2453,18206,20516,9124,4694,445,1448
"New York",5044,"HICKSVILLE UF SCH DIST",2001,69057,1256,13734,54067,68156,39799,23787,1883,1931
"New York",3846,"LAWRENCE UNION FREE SCHOOL DIST",2001,73157,2533,11425,59199,80112,46809,27136,2422,3001
"New York",7846,"LEVITTOWN UNION FREE SCHOOL DIST",2001,114005,1665,47714,64626,108542,68548,30309,1811,3469
"New York",4521,"LONG BEACH CITY SCH DIST",2001,77878,2564,23671,51643,75285,47398,22395,2680,1208
"New York",3022,"LYNBROOK UNION FREE SCHOOL DIST",2001,40994,537,7778,32679,41075,24487,12803,579,2316
"New York",1814,"MALVERNE UNION FREE SCHOOL DIST",2001,28666,891,9477,18298,28850,17383,9539,608,665
"New York",2429,"MANHASSET UNION FREE SCHOOL DIST",2001,52568,405,5205,46958,51204,29590,17272,748,1865
"New York",2873,"MINEOLA UNION FREE SCHOOL DIST",2001,52960,1033,6989,44938,55181,31777,20422,1324,1158
"New York",7768,"MASSAPEQUA UF SCH DIST 23",2001,103869,1241,30396,72232,121651,63000,28300,1960,23309
"New York",1609,"EAST WILLISTON UF SCHOOL DIST",2001,29638,316,3276,26046,30185,18055,9453,509,1572
"New York",1778,"NEW HYDE PRK-GARDEN CTY PRK UN FR SC",2001,17239,216,3611,13412,17252,10562,5756,94,664
"New York",3849,"HERRICKS UF SCH DIST",2001,55764,666,10607,44491,55427,33737,17906,1458,1163
"New York",1520,"CARLE PLACE UF SCHOOL DIST",2001,25906,382,3600,21924,31571,14611,8965,366,6731
"New York",6286,"OCEANSIDE UF SCH DIST",2001,80817,1363,19488,59966,78638,50916,22517,1579,2219
"New York",2557,"NORTH SHORE CENTRAL SCH DIST",2001,48662,635,5209,42818,58640,32018,13554,914,11158
"New York",6159,"SYOSSET CTL SCHOOL DISTRICT",2001,97034,1034,12140,83860,99789,61756,31933,1423,3455
"New York",1469,"OYSTER BAY-EAST NORWICH CTL SCH DIST",2001,30125,513,3217,26395,29066,16281,10120,372,1575
"New York",2901,"JERICHO UF SCH DIST",2001,57532,412,5084,52036,72773,33406,19970,877,15530
"New York",3350,"PLAINEDGE UNION FREE SCHOOL DIST",2001,42828,458,16447,25923,43020,24458,14987,846,1592
"New York",4672,"PLAINVIEW-OLD BETHPAGE CENTRAL SCH D",2001,73058,854,15563,56641,85811,43087,25647,1083,13995
"New York",2889,"BETHPAGE UF SCH DIST",2001,42907,613,8289,34005,42575,25247,14344,732,1163
"New York",4438,"PORT WASHINGTON UF SCHOOL DIST",2001,76743,2164,9401,65178,81540,49633,22208,2014,5827
"New York",3537,"ROCKVILLE CENTRE UNION FREE SCHOOL D",2001,53493,664,9112,43717,53148,33298,16526,1034,1266
"New York",3044,"ROSLYN UNION FREE SCH DIST",2001,57900,762,5599,51539,59776,33061,20475,1766,3116
"New York",6064,"UNIONDALE UF SCH DIST",2001,103748,2108,21598,80042,101068,55602,34316,2413,6234
"New York",2328,"WEST HEMPSTEAD UNION FREE SCHOOL DIS",2001,33844,543,8017,25284,34181,21474,10019,599,1365
"New York",3928,"WESTBURY UNION FREE SCHOOL DIST",2001,57412,3369,16030,38013,55294,35806,16561,1769,248
"New York",3428,"HEWLET WOODMERE UF SCH DIST",2001,55219,571,9011,45637,55176,30339,18327,2219,3078
"New York",2212,"LOCUST VALLEY CTL SCHOOL DIST",2001,40980,438,4099,36443,43017,23633,14301,857,3150
"New York",2465,"LEWISTON PORTER CTL SCH",2001,29997,602,13440,15955,29738,18119,9534,574,1206
"New York",5982,"LOCKPORT CITY SCH DIST",2001,62080,3015,34582,24483,61354,38732,16539,1570,3329
"New York",2158,"NEWFANE CENTRAL SCH DIST",2001,21247,911,13400,6936,26014,12878,6340,728,4912
"New York",3940,"NIAGARA WHEATFIELD CENTRAL SCHOOL DI",2001,47282,1348,26842,19092,50489,28083,13820,1564,5509
"New York",9081,"NIAGARA FALLS CITY SCH",2001,116745,9238,79621,27886,120901,65667,35415,3737,8976
"New York",5144,"NORTH TONAWANDA CITY SCHOOL DIST",2001,54710,1781,33276,19653,57576,32975,14205,1301,7246
"New York",2699,"STARPOINT CTL SCH DIST",2001,23924,637,13011,10276,25994,15008,7024,660,2665
"New York",1764,"ROYALTON HARTLAND CENTL SCHOOL DIST",2001,19492,622,12673,6197,20347,10193,5636,466,2905
"New York",1171,"BARKER CENTRAL SCH DIST",2001,16078,400,5257,10421,22880,8810,4892,490,8012
"New York",1544,"WILSON CENTRAL SCH DIST",2001,18663,708,11456,6499,17781,9618,5601,573,1864
"New York",1756,"ADIRONDACK CENTRAL SCH DIST",2001,19187,1057,12661,5469,18098,10950,5166,600,358
"New York",2857,"CAMDEN CENTRAL SCH DIST",2001,30045,1283,21279,7483,35032,16475,7489,1195,7941
"New York",1780,"CLINTON CENTRAL SCHOOL DIST",2001,17092,283,9392,7417,16736,9880,4359,87,1607
"New York",2775,"NEW HARTFORD CTL SCH DIST",2001,30422,539,12397,17486,30066,19111,8938,60,1290
"New York",586,"NEW YORK MILLS UNION FREE SCH DIST",2001,8645,247,3679,4719,12146,4567,2255,91,4732
"New York",1385,"SAUQUOIT VALLEY CTL SCH DIST",2001,13467,235,9455,3777,15148,8443,4082,83,2297
"New York",670,"REMSEN CENTRAL SCH DIST",2001,8258,279,5438,2541,8858,5208,2344,278,605
"New York",6199,"ROME CITY SCH DIST",2001,75040,3861,48979,22200,95096,44558,18909,2562,25709
"New York",1133,"WATERVILLE CENTRAL SCH",2001,11821,350,8677,2794,11859,8111,3049,60,494
"New York",2477,"SHERRILL CITY SCH DIST",2001,25114,937,16100,8077,28905,15021,6650,908,5673
"New York",1909,"HOLLAND PATENT CENTRAL SCHOOL DIST",2001,21836,624,13279,7933,20659,11572,5716,509,1679
"New York",8474,"UTICA CITY SCH DIST",2001,87007,7409,59947,19651,86543,53916,24201,2875,4316
"New York",1269,"WESTMORELAND CTL SCHOOL",2001,13155,241,8881,4033,16624,7988,3783,207,3863
"New York",794,"ORISKANY CTL SCH DIST",2001,9197,225,5714,3258,10838,5145,2646,41,2635
"New York",3936,"WHITESBORO CENTRAL SCHOOL DIST",2001,38568,1037,21539,15992,38453,23232,11786,789,2060
"New York",5105,"WEST GENESEE CENTRAL SCH DIST AT CAM",2001,45022,1157,23546,20319,48284,27001,12681,1093,6366
"New York",2626,"JAMESVILLE-DEWITT CENTRAL SCH DIST",2001,30130,753,8690,20687,28779,17689,8745,749,752
"New York",3936,"EAST SYRACUSE-MINOA CENTRAL SCHOOL D",2001,47224,1211,18492,27521,47184,28326,13616,1509,3727
"New York",1833,"JORDAN ELBRIDGE CTL SCH DIST",2001,20422,597,13101,6724,24453,10726,5065,510,6687
"New York",936,"FABIUS-POMPEY CENTRAL SCHOOL DIST",2001,10640,316,6300,4024,12936,5683,3182,349,3080
"New York",2044,"WESTHILL CTL SCH DIST",2001,19641,433,10022,9186,18776,10952,6320,427,540
"New York",1152,"LAFAYETTE CENTRAL SCH",2001,15246,906,10169,4171,17375,8597,4569,715,3039
"New York",5746,"BALDWINSVILLE CTL SCHOOL DIST",2001,56670,1333,30449,24888,57348,35291,15792,1410,3375
"New York",4444,"FAYETTEVILLE-MANLIUS CENTRAL SCH DIS",2001,48994,725,15564,32705,53983,26391,13569,781,10977
"New York",2181,"MARCELLUS CENTRAL SCH",2001,19418,491,10229,8698,19971,12047,5109,522,1916
"New York",1120,"ONONDAGA CENTRAL SCH DIST",2001,12561,303,7475,4783,12262,7049,4203,0,640
"New York",8722,"LIVERPOOL CENTRAL SCH",2001,99864,2617,52279,44968,100986,58604,28184,2419,8948
"New York",336,"LYNCOURT UNION FREE SCH DIST AT SALI",2001,4047,155,2054,1838,4015,2092,1262,102,112
"New York",1885,"SKANEATELES CENTRAL SCH",2001,18089,363,5905,11821,18587,10268,5849,288,1790
"New York",1789,"SOLVAY UNION FREE VILLAGE SCHOOL DIS",2001,17440,678,7976,8786,17256,10318,4303,443,1968
"New York",1263,"TULLY CENTRAL SCH DIST",2001,11462,333,6164,4965,11392,6341,3594,343,582
"New York",10156,"NORTH SYRACUSE CENTRAL SCHOOL DIST",2001,98444,3330,53242,41872,110384,57954,28740,2673,17872
"New York",4259,"CANANDAIGUA CTY SCH DIST",2001,44920,1740,23272,19908,49013,26510,11760,1181,7313
"New York",1188,"EAST BLOOMFIELD CENTRAL SCHOOL DIST",2001,15358,615,8607,6136,22533,8119,4243,404,8861
"New York",2646,"GENEVA CITY SCH DIST",2001,28343,2435,15901,10007,27549,18215,7141,1165,647
"New York",968,"MANCHESTER-SHORTSVILLE CENTRAL SCHOO",2001,13014,343,7534,5137,11774,6977,3457,352,270
"New York",950,"NAPLES CENTRAL SCHOOL DISTRICT",2001,11011,512,5184,5315,10726,6051,3091,261,936
"New York",2209,"PHELPS-CLIFTON SPGS CTL SCHOOL DIST",2001,24874,857,15544,8473,24050,13047,6328,656,2928
"New York",1137,"HONEOYE CENTRAL SCH DIST",2001,12443,387,6016,6040,12495,7069,2831,297,1471
"New York",1719,"GORHAM-MIDDLESEX CENTRAL SCHOOL DIST",2001,19821,986,10563,8272,21766,11969,5580,606,2948
"New York",3251,"VICTOR CENTRAL SCH DIST",2001,36361,840,14755,20766,33662,20162,9469,997,1148
"New York",5017,"WASHINGTONVILLE CENTRAL SCHOOL DIST",2001,49027,1128,24219,23680,48038,29511,14498,1219,1076
"New York",932,"CHESTER UF SCH DIST",2001,12332,308,4169,7855,12656,7347,3845,304,1137
"New York",2848,"CORNWALL CENTRAL SCHOOL DIST",2001,27381,396,10189,16796,28351,17325,7843,694,2290
"New York",5819,"PINE BUSH CENTRAL SCHOOL DIST",2001,64198,1903,35558,26737,59346,37890,17517,1614,786
"New York",2660,"GOSHEN CENTRAL SCH DIST",2001,33218,736,11313,21169,47012,18263,10155,1218,15535
"New York",1172,"HIGHLAND FALLS CENTRAL SCH DIST",2001,14961,2961,6268,5732,18536,8463,4790,322,4798
"New York",6368,"MIDDLETOWN CITY SCH DIST",2001,82363,4481,43464,34418,76254,46106,21593,3106,2598
"New York",4182,"MINISINK VALLEY CTL SCH",2001,47564,953,27291,19320,64308,27399,10845,960,23105
"New York",6829,"MONROE-WOODBURY CTL SCH DIST",2001,79810,1267,31864,46679,79296,44000,27206,1527,2775
"New York",5014,"VALLEY CENTRAL SCH DIST AT MONTGOMER",2001,48737,1462,25738,21537,56222,29301,14353,2039,8736
"New York",12603,"NEWBURGH CITY SCH DIST",2001,138621,12758,80110,45753,141943,84847,41728,4619,7470
"New York",3427,"PORT JERVIS CITY SCH DIST",2001,38285,1720,22284,14281,42905,22657,10919,1389,7434
"New York",549,"TUXEDO U F SCH DIST",2001,8515,88,796,7631,11347,4488,2949,163,3470
"New York",4265,"WARWICK VALLEY CENTRAL SCH DIST",2001,49724,683,20308,28733,57053,26863,14005,1376,12114
"New York",781,"GREENWOOD LAKE UNION FREE DIST",2001,13359,203,5050,8106,13047,5726,3591,237,257
"New York",804,"FLORIDA UNION FREE SCH DIST",2001,10194,168,4187,5839,10015,5308,3359,424,473
"New York",205,"KIRYAS JOEL UNION FREE SCHOOL DT",2001,9760,3324,1974,4462,10189,7551,2311,142,169
"New York",2822,"ALBION CENTRAL SCH DIST",2001,25392,1243,17363,6786,31039,15348,6432,985,7489
"New York",1132,"KENDALL CTL SCH DIST",2001,11567,374,7484,3709,11297,7007,2997,453,424
"New York",2088,"MEDINA CENTRAL SCH DIST",2001,20863,1126,14615,5122,22344,13323,5505,777,2110
"New York",1395,"HOLLEY CENTRAL SCH DIST",2001,14523,484,9983,4056,14543,9662,3693,354,311
"New York",813,"LYNDONVILLE CENTRAL SCH",2001,9349,470,6158,2721,16059,5310,2129,244,7624
"New York",1779,"ALTMAR PARISH WILLIAMSTWN CENTRAL SC",2001,20213,947,14485,4781,29717,11164,5971,618,11300
"New York",4099,"FULTON CITY SCH DIST",2001,44333,2409,28289,13635,48068,27355,12548,1527,5689
"New York",1785,"HANNIBAL CENTRAL SCHOOL DIST",2001,17466,1191,13576,2699,17818,10515,5038,611,1306
"New York",4978,"CENTRAL SQUARE CENTRAL SCHOOL DIST",2001,46730,2307,31267,13156,45712,26546,14271,1620,1137
"New York",2784,"MEXICO CENTRAL SCH DIST",2001,30293,1616,19383,9294,27499,15012,8234,693,2980
"New York",5010,"OSWEGO CITY SCHOOL DIST",2001,57766,2277,9977,45512,54475,34253,17535,1284,821
"New York",1278,"PULASKI CTL SCH DIST 1",2001,14423,811,9734,3878,17615,7488,3124,421,5917
"New York",1142,"SANDY CREEK CENTRAL SCH",2001,12904,792,8198,3914,14391,7770,3789,597,2050
"New York",2543,"PHOENIX CTL SCH DIST 1",2001,28304,1113,19276,7915,28518,18014,8067,1244,600
"New York",585,"GILBERTSVILLE-MT UPTON CENTRAL SCHOO",2001,6098,294,4370,1434,5849,3348,1853,393,248
"New York",582,"EDMESTON CTL SCH DIST",2001,6663,330,4604,1729,7973,3806,1604,213,2045
"New York",457,"LAURENS CENTRAL SCHOOL DIST",2001,5401,229,3754,1418,5507,3238,1282,237,615
"New York",415,"SCHENEVUS CENTRAL SCHOOL DIST",2001,5576,206,3691,1679,5603,2875,1590,143,707
